"id","trust","fear","negative","sadness","anger","surprise","positive","disgust","joy","anticipation","realFAKEcat"
"272","3864879249",0,0,1,1,0,0,1,0,0,0,"fake"
"273","3864994022",0,0,0,0,0,0,1,0,0,0,"fake"
"274","3865390091",1,0,0,0,0,1,1,0,1,1,"fake"
"275","3865597030",2,0,0,0,0,0,2,0,0,0,"fake"
"276","3865900011",0,0,0,0,0,0,1,0,0,0,"fake"
"277","3866236189",1,0,0,0,0,1,1,0,1,1,"fake"
"278","3887421391",2,2,0,0,0,0,2,0,0,0,"fake"
"279","3888170129",1,0,0,0,0,1,1,0,1,1,"fake"
"280","3901619702",0,1,2,0,2,0,1,1,0,0,"fake"
"281","3909841711",1,0,1,0,0,0,1,0,1,2,"fake"
"282","3910809209",0,0,1,0,0,0,0,0,0,1,"fake"
"283","3911691041",0,0,0,0,0,0,0,0,0,1,"fake"
"284","3912007919",0,0,0,0,0,2,2,0,2,2,"fake"
"285","3912304715",0,1,1,1,1,0,0,1,0,1,"fake"
"286","3912943827",1,0,0,0,0,0,1,0,1,1,"fake"
"287","3913927844",1,0,0,0,0,1,1,0,1,1,"fake"
"288","3913972185",0,0,1,1,1,0,0,1,0,1,"fake"
"289","3914091062",0,0,1,1,0,0,1,0,1,1,"fake"
"290","3914097304",0,1,1,1,1,0,0,1,0,0,"fake"
"291","3914178337",0,1,0,0,0,0,0,0,0,1,"fake"
"292","3935222706",1,0,0,0,0,0,2,0,1,1,"fake"
"293","3951645584",0,1,1,0,0,0,0,0,0,0,"fake"
"294","3953389356",0,0,2,0,0,0,2,0,0,2,"fake"
"295","3954706257",0,0,0,0,0,0,1,0,0,0,"fake"
"296","3956549617",1,0,0,0,0,0,3,0,0,0,"fake"
"297","3994027981",0,0,0,0,0,1,1,0,1,2,"fake"
"298","3994079991",1,0,0,0,0,0,2,0,2,0,"fake"
"299","4030033444",0,1,1,1,0,0,0,0,0,0,"fake"
"300","4038125423",1,0,0,0,0,0,1,0,1,1,"fake"
"301","4080686395",1,0,0,0,0,0,1,0,0,0,"fake"
"302","4121667138",0,0,0,0,1,0,1,0,0,0,"fake"
"303","4171493802",0,0,0,0,0,0,1,0,0,0,"fake"
"304","4298131796",0,0,0,0,0,0,1,0,0,0,"fake"
"305","4322072060",0,1,1,0,1,0,0,0,0,0,"fake"
"306","4323647557",1,0,1,1,0,0,3,0,0,0,"fake"
"307","4379851529",2,1,1,1,1,1,2,1,2,1,"fake"
"308","4382718628",1,1,2,2,1,0,0,1,2,1,"fake"
"309","4431214770",0,0,0,0,0,0,1,0,1,0,"fake"
"310","4493106180",0,0,1,0,0,0,0,0,0,0,"fake"
"311","4493119455",1,1,0,0,0,0,2,0,0,0,"fake"
"312","4516634566",0,1,1,1,1,0,0,1,0,0,"fake"
"313","4560888364",1,1,1,0,0,0,1,1,0,0,"fake"
"314","4592137730",0,1,0,0,0,0,0,0,0,0,"fake"
"315","4604357495",1,0,0,0,0,0,1,0,1,1,"fake"
"316","4618226800",0,1,1,1,1,0,0,1,0,0,"fake"
"317","4618599236",1,2,2,3,2,0,1,2,1,1,"fake"
"318","4622090044",1,2,2,1,2,0,1,2,0,0,"fake"
"319","4645427329",1,0,0,0,0,0,2,0,1,0,"fake"
"320","4744255548",0,0,1,1,0,0,0,0,0,0,"fake"
"321","4760784068",0,0,3,1,0,0,0,1,0,0,"fake"
"322","4762752057",1,0,0,0,0,0,1,0,0,0,"fake"
"323","4762764871",1,0,1,0,0,0,1,0,0,0,"fake"
"324","4763059790",1,0,1,0,0,0,0,0,0,1,"fake"
"325","4781769592",0,0,1,0,0,0,0,0,0,0,"fake"
"326","4781811729",0,0,0,0,0,0,2,0,0,0,"fake"
"327","4781838113",0,1,1,1,1,0,1,1,0,0,"fake"
"328","4788916158",0,0,0,0,0,0,1,0,0,0,"fake"
"329","4809992145",0,1,1,1,1,0,0,0,0,1,"fake"
"330","4810039838",0,0,0,0,0,1,2,0,2,0,"fake"
"331","4810074416",0,0,0,0,0,0,1,0,0,0,"fake"
"332","4810188604",1,0,0,0,0,0,1,0,1,1,"fake"
"333","4810570365",1,0,1,1,0,1,1,0,0,1,"fake"
"334","4810967401",2,0,0,0,0,0,3,0,1,1,"fake"
"335","4811180960",2,0,0,0,0,0,2,0,1,0,"fake"
"336","4811243703",0,0,1,0,0,0,0,0,0,1,"fake"
"337","4828900470",1,0,0,0,1,1,2,0,1,1,"fake"
"338","4832049820",1,0,2,1,1,0,1,1,0,0,"fake"
"339","4832227900",0,0,2,2,2,0,0,1,0,0,"fake"
"340","4832268144",0,1,0,0,0,0,1,0,0,0,"fake"
"341","4832316381",0,0,1,0,0,0,0,1,0,0,"fake"
"342","4832376037",0,0,1,0,0,0,1,0,0,1,"fake"
"343","4832473957",0,0,1,1,0,0,0,1,0,0,"fake"
"344","4832532371",0,1,1,1,1,1,0,1,0,0,"fake"
"345","4832641789",0,1,2,1,0,0,0,0,0,0,"fake"
"346","4832687786",1,0,0,0,0,0,2,0,1,0,"fake"
"347","4832702878",0,0,2,1,0,0,0,1,0,0,"fake"
"348","4832739523",0,0,1,0,0,0,0,0,0,0,"fake"
"349","4836195233",0,0,0,0,0,0,1,0,1,1,"fake"
"350","4837631187",1,0,0,0,0,0,1,0,1,0,"fake"
"351","4881373594",0,1,1,0,0,1,1,0,1,0,"fake"
"352","4886677218",1,0,0,0,0,0,1,0,0,0,"fake"
"353","4886765282",0,0,0,0,0,0,1,0,0,1,"fake"
"354","4888942204",1,0,0,0,0,0,1,0,1,0,"fake"
"355","4889138737",1,0,0,0,0,0,1,0,1,1,"fake"
"356","4889968263",0,0,0,0,0,0,1,0,0,0,"fake"
"357","4890114892",0,1,1,1,0,0,0,0,0,0,"fake"
"358","4890148640",1,0,0,0,0,1,1,0,1,1,"fake"
"359","4890265644",0,0,1,0,0,0,0,0,0,0,"fake"
"360","4890526629",0,0,0,0,0,0,0,0,0,1,"fake"
"361","4890663659",1,0,0,0,0,0,1,0,0,0,"fake"
"362","4890822271",0,0,1,0,0,0,0,0,0,1,"fake"
"363","4892490728",1,0,0,0,0,0,1,0,1,0,"fake"
"364","4912795617",1,1,1,0,0,0,1,0,0,0,"fake"
"365","4918900201",0,0,1,0,1,0,0,0,0,0,"fake"
"366","4930492345",0,0,0,0,0,1,0,0,0,0,"fake"
"367","4930675289",1,0,2,0,0,0,3,1,0,2,"fake"
"368","4930959177",0,0,0,0,0,0,2,0,0,0,"fake"
"369","4932102940",1,0,0,0,0,0,1,0,1,0,"fake"
"370","4932540937",1,0,0,0,0,0,1,0,1,0,"fake"
"371","4932547833",0,0,0,0,0,0,0,0,0,1,"fake"
"372","4975840991",0,0,0,0,0,0,1,0,1,2,"fake"
"373","4981554754",1,0,0,1,0,0,1,0,1,1,"fake"
"374","4982902042",0,0,1,0,0,0,0,0,0,1,"fake"
"375","4983066815",0,0,0,0,0,0,0,0,0,1,"fake"
"376","4983202569",0,0,0,0,0,0,0,0,0,2,"fake"
"377","4983472479",0,0,0,0,0,0,1,0,0,1,"fake"
"378","4988960044",1,0,0,0,0,0,1,0,0,0,"fake"
"379","4989192449",1,1,1,0,1,0,1,1,1,1,"fake"
"380","4989238014",0,1,1,0,1,0,0,1,0,0,"fake"
"381","4992179094",0,1,1,1,1,0,0,0,0,0,"fake"
"382","4992250052",1,0,0,0,0,0,2,0,1,1,"fake"
"383","4992261115",2,0,0,0,0,0,2,0,1,1,"fake"
"384","4992481565",0,0,1,0,0,0,0,0,0,0,"fake"
"385","5011524605",0,0,1,0,0,0,0,0,0,1,"fake"
"386","5011530788",2,0,0,0,0,1,3,1,2,1,"fake"
"387","5014990082",0,0,0,0,0,0,1,0,0,0,"fake"
"388","5017927974",0,0,0,0,0,1,1,0,0,0,"fake"
"389","5019821437",1,0,0,0,0,0,1,0,0,0,"fake"
"390","5019900236",0,1,2,1,1,0,0,1,0,0,"fake"
"391","5019975754",1,0,0,0,0,0,1,0,0,1,"fake"
"392","5034490449",0,1,1,1,1,0,0,0,0,0,"fake"
"393","5034525846",0,1,0,0,1,0,0,0,0,1,"fake"
"394","5034662662",3,1,1,1,0,0,3,0,0,2,"fake"
"395","5034730607",0,0,1,0,1,0,0,0,0,0,"fake"
"396","5034907225",1,0,1,0,0,1,1,0,0,0,"fake"
"397","5035033724",0,0,1,0,0,1,0,0,0,0,"fake"
"398","5043428937",0,0,1,0,0,0,0,0,0,0,"fake"
"399","5047041454",0,1,0,0,0,1,1,0,1,0,"fake"
"400","5047042748",0,1,0,0,0,1,1,0,1,0,"fake"
"401","5047984953",1,0,0,0,0,0,1,0,1,1,"fake"
"402","5065031770",0,0,0,0,0,1,0,0,0,0,"fake"
"403","5069374667",1,0,0,0,0,1,1,0,1,1,"fake"
"404","5131798823",0,1,0,0,0,0,0,0,0,0,"fake"
"405","5143527337",1,0,0,0,0,0,2,0,1,2,"fake"
"406","5149858683",0,0,1,1,1,0,0,0,0,1,"fake"
"407","5150271051",1,0,0,0,0,0,1,0,0,0,"fake"
"408","5150330824",0,0,0,1,0,0,2,0,1,0,"fake"
"409","5150366035",0,0,0,0,0,0,1,0,0,0,"fake"
"410","5150468077",0,0,0,1,0,0,1,0,1,0,"fake"
"411","5165017245",0,0,0,0,0,0,1,0,1,1,"fake"
"412","5166936190",0,0,0,0,0,0,1,0,0,0,"fake"
"413","5169188714",1,1,1,0,0,0,0,0,0,0,"fake"
"414","5169678079",1,2,2,2,0,0,1,0,0,1,"fake"
"415","5169687022",1,0,0,0,0,1,1,0,1,1,"fake"
"416","5191483133",1,0,0,0,0,0,3,0,0,0,"fake"
"417","5191752180",0,0,0,0,0,0,1,0,0,1,"fake"
"418","5192318543",0,0,1,0,1,1,0,0,0,0,"fake"
"419","5192428667",0,0,0,0,0,0,0,0,0,1,"fake"
"420","5195039129",0,0,0,0,0,0,1,0,1,1,"fake"
"421","5195132578",0,0,0,0,0,0,1,0,0,0,"fake"
