"id","trust","fear","negative","sadness","anger","surprise","positive","disgust","joy","anticipation","realFAKEcat"
"1184029","583098754196082689",1,0,0,0,0,0,1,0,0,0,"real"
"1461208","593602400180514816",1,0,0,0,0,0,1,0,0,1,"real"
"670421","538794370745376771",1,0,0,0,0,0,1,0,1,0,"real"
"1058917","576697180716601344",1,0,0,0,0,1,2,0,2,0,"real"
"961196","570331730067877888",0,0,0,0,0,0,1,0,0,0,"real"
"799398","555903946695249920",0,0,0,0,0,0,0,0,0,1,"real"
"1460231","593576985831440384",0,0,2,0,0,0,0,2,0,0,"real"
"1447905","593217518283685888",1,0,1,0,1,1,2,1,2,0,"real"
"974394","571150030754549760",2,0,1,2,0,0,3,0,1,1,"real"
"46205","244796375831822337",1,0,0,0,0,0,1,0,1,1,"real"
"369875","474917098414555138",1,1,0,0,0,0,1,0,1,1,"real"
"1431527","592785870702379010",3,0,0,1,0,0,4,0,2,2,"real"
"1192376","583487081122369536",1,1,2,2,1,0,1,0,0,0,"real"
"826168","558860033224896512",1,0,0,0,0,0,1,0,1,1,"real"
"480144","503775504538017792",2,0,0,0,0,0,2,0,0,0,"real"
"1403849","591845506453622784",1,0,0,0,0,0,1,0,1,2,"real"
"954067","569864057001529344",0,0,1,0,0,0,0,0,0,0,"real"
"359206","471749517067681793",2,0,1,1,0,1,2,0,2,1,"real"
"887604","564545012160278529",1,0,0,0,0,1,1,0,1,2,"real"
"745439","549591124579725312",0,0,0,0,0,0,1,0,0,0,"real"
"29262","202557418591363072",0,0,0,0,0,0,0,0,0,1,"real"
"1042389","575630101410263044",0,1,0,0,2,1,3,0,1,2,"real"
"834114","559759991276838912",0,1,1,1,1,0,0,1,0,0,"real"
"900879","565603796802605056",0,0,1,0,0,0,1,0,0,0,"real"
"374900","476364325691482112",0,0,1,0,0,0,0,0,0,0,"real"
"861416","562279133783146496",1,0,0,0,0,1,3,0,3,2,"real"
"461145","499563806251810816",0,0,0,0,0,0,2,0,0,1,"real"
"1038139","575359629112168450",0,0,1,1,1,1,0,1,0,0,"real"
"889586","564643024811343873",0,0,1,0,0,0,0,0,0,1,"real"
"1391265","591432470974857216",1,1,1,1,1,1,1,1,1,0,"real"
"1273044","587073855950364672",1,0,1,0,0,0,1,0,0,0,"real"
"111539","335505865434071044",2,0,0,1,0,1,2,0,2,2,"real"
"556877","518762239181209600",0,1,1,1,1,0,0,1,0,0,"real"
"693556","542140954073788417",2,0,0,0,0,1,3,1,1,1,"real"
"928358","567868262865702912",0,0,1,0,0,1,0,0,0,0,"real"
"1220","1059660194",0,0,1,0,0,0,0,0,0,0,"real"
"57605","264322563826663424",0,0,0,0,0,0,1,0,0,0,"real"
"9958","140986597280722944",1,1,1,1,1,1,2,1,1,1,"real"
"485562","504957947571875840",0,0,0,0,0,0,1,0,1,0,"real"
"946537","569360457431183360",1,0,0,0,0,0,1,0,0,0,"real"
"445316","495465462826692608",0,0,0,0,0,0,1,0,0,0,"real"
"427002","490734729679753216",1,0,0,0,0,0,1,0,0,0,"real"
"70224","28467055770468352",0,1,1,0,0,0,0,1,0,0,"real"
"1172685","582639311822196736",0,0,0,0,0,0,0,0,0,1,"real"
"318923","459009370005581825",5,0,1,0,1,0,5,0,0,1,"real"
"891949","564864591260549120",0,0,1,1,0,0,1,0,1,0,"real"
"198208","405994724609118208",1,0,1,0,0,1,1,0,1,0,"real"
"734171","547914866569535489",0,0,1,0,1,0,0,0,0,0,"real"
"1427937","592671286138109954",0,0,0,0,0,1,1,0,1,0,"real"
"282951","446262738327597056",0,0,0,0,0,0,0,0,0,1,"real"
"956488","570016418504302592",0,1,0,0,0,0,0,0,0,0,"real"
"217200","417005884758589440",1,0,0,0,0,1,1,0,1,0,"real"
"1416035","592285213763461120",1,0,0,0,0,0,1,0,1,1,"real"
"368124","474435909148876801",0,0,0,0,0,1,1,0,1,1,"real"
"1438390","592930756588085248",0,0,0,0,0,0,1,0,0,0,"real"
"207128","411360945709920256",1,0,0,0,0,1,2,0,2,1,"real"
"1465483","593752418556469248",1,0,0,0,0,0,1,0,1,1,"real"
"197971","405858241743446016",0,1,0,0,0,0,0,0,0,1,"real"
"295072","450582037166960640",0,0,1,0,0,0,1,0,0,2,"real"
"94792","317627628695744514",0,0,0,0,0,0,1,0,0,0,"real"
"1222370","584883958027980800",0,0,0,0,0,0,1,0,1,0,"real"
"543639","516253969111203842",2,0,0,0,0,2,3,0,2,2,"real"
"307439","455011911961427968",1,0,1,0,0,1,1,0,0,1,"real"
"260677","437046023047757824",1,0,0,0,0,0,1,0,0,0,"real"
"838715","560213995660263426",0,0,0,0,0,0,1,0,0,0,"real"
"135662","358085354366447616",0,0,4,1,1,0,0,2,0,0,"real"
"416527","487828580173643776",1,0,0,0,0,0,1,0,1,0,"real"
"1328049","589179252236496897",0,0,2,0,0,0,0,2,0,0,"real"
"678291","540000052413235201",2,1,1,1,1,0,2,1,0,0,"real"
"1356144","590252071070248960",1,0,0,0,0,0,1,0,1,1,"real"
"707279","544201990348103680",1,0,0,0,0,1,1,0,1,0,"real"
"796649","555571828861587456",2,1,2,1,2,2,1,2,1,3,"real"
"818345","558047652177543169",1,0,1,0,1,0,2,0,1,0,"real"
"414179","487215400728678400",0,0,0,0,0,0,1,0,0,0,"real"
"758494","551159279621656576",0,0,0,0,0,0,0,0,0,1,"real"
"1129349","580644629072084992",1,0,1,0,0,0,1,1,1,0,"real"
"922026","567398692718911490",0,0,0,0,0,1,1,0,0,0,"real"
"211865","414022306105528320",1,0,0,0,0,1,1,1,1,1,"real"
"800427","556009337420673024",1,0,1,0,1,0,1,1,0,0,"real"
"879382","563798645095411712",1,0,0,0,0,0,0,0,0,0,"real"
"893221","564965007499087872",0,0,1,1,0,0,0,0,0,0,"real"
"1409412","592049817360039937",1,0,0,0,0,0,0,0,0,0,"real"
"130420","353596885887492100",0,0,0,0,0,0,1,0,0,0,"real"
"840791","560423409075511296",0,1,1,1,1,0,1,1,1,0,"real"
"128476","351711169976872961",0,0,0,0,0,1,0,0,0,0,"real"
"229105","422930319725953024",0,0,0,0,0,0,1,0,1,0,"real"
"1471527","593932764195495936",1,0,0,0,0,0,0,0,0,0,"real"
"574872","522182386075713539",0,0,1,0,0,0,0,0,0,0,"real"
"1249560","586036436668788736",0,0,1,0,1,0,0,1,0,0,"real"
"769843","552552053877538816",0,0,1,1,1,0,1,1,0,0,"real"
"477210","503224571450114048",0,0,0,0,0,0,1,0,0,0,"real"
"1144760","581290543860199424",0,0,1,0,1,0,0,0,0,0,"real"
"10755","144107107501879296",0,0,0,0,0,0,1,0,0,0,"real"
"1397472","591640267528142848",0,0,0,0,0,0,1,0,1,0,"real"
"733129","547802094435332097",1,0,0,0,0,0,2,0,2,1,"real"
"705274","543872873241522176",1,0,0,0,0,0,1,0,1,1,"real"
"738136","548466710777700352",0,0,0,0,0,0,0,0,0,1,"real"
"734673","547966532299399168",0,0,0,0,0,0,1,0,1,0,"real"
"986670","572046743937945600",0,0,1,0,0,0,0,0,0,0,"real"
"114038","337988427435888641",0,0,0,0,0,0,0,0,0,1,"real"
"634578","532963946370965504",0,0,1,0,1,0,0,0,0,0,"real"
"293663","450077817691070464",0,0,1,0,0,0,0,1,0,0,"real"
"1407737","591994428459323396",0,0,1,0,0,0,0,1,0,0,"real"
"46520","245344649965891585",0,1,2,1,1,0,1,1,0,0,"real"
"1402529","591803187197190145",1,1,0,0,0,0,4,0,2,1,"real"
"641983","534302001308237824",1,0,1,0,0,0,0,0,0,1,"real"
"4181","11903614519",0,0,0,0,0,0,1,0,0,0,"real"
"1444476","593129078355537920",0,1,1,1,1,1,0,0,0,1,"real"
"275112","443157743701352448",0,0,1,1,1,0,0,0,0,0,"real"
"1159403","582037048938254338",0,1,1,1,1,0,0,1,0,0,"real"
"939276","568793594410225664",0,0,0,0,0,0,0,0,0,1,"real"
"378920","477498545293910016",0,0,1,0,1,0,0,1,0,0,"real"
"799172","555884135630135296",0,2,2,2,2,0,2,2,0,0,"real"
"1462320","593626390177685504",2,1,1,1,1,0,1,0,0,1,"real"
"496590","507329428326588416",0,0,0,0,0,1,0,0,0,0,"real"
"156985","376273183512752128",1,0,1,0,0,0,1,0,0,2,"real"
"319609","459176621203664896",1,0,1,0,0,0,1,0,0,0,"real"
"410007","486219306531692544",1,2,1,1,0,0,1,0,0,0,"real"
"1302076","588210989176336384",0,0,0,0,0,0,1,0,0,0,"real"
"1431008","592767887565271042",0,1,0,0,0,0,0,0,0,0,"real"
"25762","192715130587459586",0,0,1,1,0,0,0,0,0,0,"real"
"380451","477917658520621057",1,0,0,0,0,1,1,0,1,1,"real"
"161413","380180477141090304",0,0,0,0,0,0,1,0,0,0,"real"
"268177","440316926808449024",0,1,1,1,1,0,0,1,0,0,"real"
"1029455","574799729525051392",0,1,1,1,1,0,0,0,0,0,"real"
"1170387","582542714756968449",0,1,0,0,1,0,1,0,0,1,"real"
"639170","533811790623567872",1,0,0,0,0,0,2,0,1,0,"real"
"1230552","585242989485666304",1,0,1,1,0,0,1,0,1,1,"real"
"472475","502245973469724672",1,0,1,0,0,0,2,1,0,1,"real"
"356035","470755487592751104",2,1,0,0,0,0,2,0,2,1,"real"
"1195730","583662815971561472",0,2,2,1,1,0,0,0,0,0,"real"
"762183","551613404495216643",1,0,0,0,0,0,1,0,1,1,"real"
"100646","324603107537477633",1,0,0,1,0,1,2,0,2,2,"real"
"818763","558084164193644545",0,0,1,0,0,0,0,0,0,1,"real"
"1389642","591395573674053632",1,0,1,1,0,0,1,0,0,0,"real"
"151945","372159857438494720",1,1,2,1,1,0,2,1,0,0,"real"
"1337576","589564426883325953",0,0,0,0,0,1,1,0,1,0,"real"
"1231628","585281031168720896",0,1,1,0,1,0,0,1,0,0,"real"
"1367104","590640383027183618",0,0,0,0,0,0,0,0,0,1,"real"
"980875","571559149063958528",0,1,1,1,1,0,0,1,0,0,"real"
"1031398","574955123488632832",1,0,0,0,0,0,0,0,0,0,"real"
"751002","550254873925521408",2,0,0,0,0,0,1,0,0,0,"real"
"1195507","583651563396145152",0,0,1,0,0,0,0,1,0,0,"real"
"1009390","573498958649016320",1,0,0,0,0,0,3,0,0,0,"real"
"983533","571805311696154626",1,0,0,0,0,0,0,0,0,0,"real"
"116048","339972438144217088",1,0,0,0,1,1,1,0,1,1,"real"
"1449912","593258295307055104",0,0,0,0,0,0,1,0,1,0,"real"
"1270226","586964346414039040",0,0,1,1,1,0,0,0,0,0,"real"
"427170","490783610598064128",0,0,0,0,0,1,1,0,1,0,"real"
"735853","548130422883115008",0,0,0,0,0,1,1,0,1,1,"real"
"1204847","584070225303207936",0,0,2,1,1,0,1,0,1,1,"real"
"1327048","589139027040739328",0,0,1,0,1,0,0,1,0,0,"real"
"1142372","581204323205398528",0,1,0,0,0,0,1,0,0,0,"real"
"1101026","579145877954002944",0,0,1,0,0,0,0,0,0,0,"real"
"975204","571184915963904000",1,0,0,0,0,0,1,0,1,0,"real"
"196918","405166511360180224",1,0,0,0,0,1,1,0,1,2,"real"
"289040","448384471830511616",0,0,0,0,0,0,2,0,0,0,"real"
"826816","558976784042299392",0,0,0,0,0,0,1,0,0,0,"real"
"615085","529498010347401216",0,0,0,0,0,0,1,0,0,0,"real"
"73965","289920006421110784",1,1,2,0,1,0,0,0,0,0,"real"
"683240","540708616727441408",0,0,0,0,0,0,1,0,0,0,"real"
"553844","518081138271588352",0,2,2,2,2,0,0,2,0,0,"real"
"536975","514955886977355776",1,0,0,0,0,0,2,0,1,0,"real"
"1383250","591165828671807488",2,1,0,0,0,0,2,0,2,2,"real"
"809129","557060039438258176",0,0,1,0,0,0,1,0,1,0,"real"
"578116","522748067502886912",0,0,0,0,0,0,1,0,0,0,"real"
"851231","561415414010245120",0,0,0,0,0,0,0,0,0,1,"real"
"1308282","588465831333343232",5,1,1,1,0,0,6,0,5,3,"real"
"1011012","573590876347203584",0,0,1,0,0,0,0,1,0,0,"real"
"1356768","590270119915360256",0,1,1,1,1,0,1,0,1,0,"real"
"341690","465996841994027008",0,0,1,1,0,0,0,0,0,0,"real"
"532138","514088267717685248",1,0,0,0,0,0,2,0,1,0,"real"
"1337801","589574016542724096",0,1,1,0,1,0,0,0,0,0,"real"
"603481","527449771036794880",1,0,1,0,0,0,1,0,0,0,"real"
"107991","33210152425361408",1,0,1,1,0,0,1,1,1,1,"real"
"1437163","592907429702152192",0,0,1,0,1,0,1,1,0,0,"real"
"209709","412978383711399936",0,0,1,0,1,0,0,0,0,1,"real"
"19982","17583092717",0,1,1,1,0,0,0,0,0,0,"real"
"194659","403630821992452096",0,0,0,0,0,0,1,0,0,0,"real"
"377790","477194398900305920",0,0,0,0,1,0,0,0,0,0,"real"
"705959","543968624093188096",1,0,0,0,0,0,1,0,0,0,"real"
"906752","566051996835532800",0,0,1,0,0,0,0,0,0,0,"real"
"102452","326333655897227264",0,1,1,0,0,0,0,0,0,0,"real"
"1216156","584574883373322240",0,0,0,0,0,0,1,0,0,0,"real"
"1226841","585097643614797824",0,0,0,0,0,0,1,0,0,0,"real"
"378420","477342511355006976",0,0,0,0,0,0,0,0,0,2,"real"
"724560","546651193355685890",1,1,0,0,0,2,2,0,1,1,"real"
"1065003","577109126246842368",1,0,0,0,0,2,3,0,3,3,"real"
"397944","482803949435494400",0,0,0,0,0,0,0,0,0,1,"real"
"739456","548674963792990208",1,0,0,0,0,0,1,0,1,0,"real"
"668118","538396381447077888",0,0,1,0,0,0,0,1,0,0,"real"
"45408","24315780799668224",1,0,0,0,0,1,1,0,1,1,"real"
"378863","477482891731931136",1,1,1,0,1,0,2,1,1,0,"real"
"634349","532935505403731968",1,0,0,0,0,0,2,0,1,0,"real"
"739738","548711505282101248",3,1,0,0,0,0,2,0,1,1,"real"
"1156756","581915205807951872",0,0,1,1,1,0,0,0,0,0,"real"
"168167","385415370464428033",0,0,0,0,0,1,1,0,1,1,"real"
"1203974","584036366763204610",0,0,0,1,0,0,3,0,2,0,"real"
"277918","444286143920492544",1,0,0,0,0,0,1,0,0,0,"real"
"428722","491245893287309313",1,1,0,0,0,0,1,0,1,2,"real"
"772682","552870404579016704",0,0,0,0,0,0,1,0,1,0,"real"
"465330","500641233367101442",0,0,2,0,0,0,3,1,1,2,"real"
"899200","565454257798012928",1,0,0,0,0,0,1,0,1,1,"real"
"1262539","586608758098239488",0,0,1,0,0,0,0,0,0,1,"real"
"422532","489519804408008704",1,0,0,0,1,1,1,1,1,1,"real"
"938941","568762324997124096",1,0,0,0,0,0,1,0,1,1,"real"
"735427","548046778868965376",2,1,1,0,0,0,2,1,1,1,"real"
"1387450","591325039112257536",0,0,2,1,1,0,0,1,0,0,"real"
"686674","541224664530309121",0,0,0,0,0,0,1,0,1,0,"real"
"1412020","592139365016436736",0,0,0,0,0,0,0,0,0,1,"real"
"501701","508456000819445760",1,0,1,0,0,0,1,0,1,0,"real"
"297629","451448018316046337",0,0,1,1,0,0,0,0,1,0,"real"
"1427223","592638021112987648",0,1,2,1,1,0,0,1,0,1,"real"
"836408","559962769513259009",1,1,1,0,0,0,0,0,0,0,"real"
"1452838","593341450999332864",2,0,0,0,0,2,3,0,2,0,"real"
"1072188","577535852508753920",0,1,0,0,0,0,0,0,0,0,"real"
"1324409","589040082436272129",1,1,1,0,0,0,1,0,0,0,"real"
"803681","556452928618106880",0,0,1,0,1,0,0,0,0,0,"real"
"721059","546070895609929728",1,1,1,1,1,0,1,0,0,1,"real"
"322568","460134930648137728",0,0,0,0,0,0,1,0,0,0,"real"
"806946","556887351582945280",0,1,2,2,2,1,0,2,0,0,"real"
"462209","499767824466731009",0,0,0,0,0,0,1,0,1,0,"real"
"326086","461100995762982913",1,0,0,0,0,0,0,0,0,0,"real"
"366179","473894021702504451",1,0,0,0,0,0,0,0,0,0,"real"
"685565","541044230387281920",0,0,0,0,0,0,1,0,1,0,"real"
"1210912","584377838968692736",1,0,0,0,0,0,1,0,0,0,"real"
"672461","539135577925222400",0,0,3,0,2,0,0,1,0,0,"real"
"1429358","592721346972557312",0,0,1,1,0,0,0,0,0,0,"real"
"442628","494854472674582528",0,0,1,0,0,0,0,1,0,0,"real"
"1486642","98334229552840704",2,0,0,0,0,0,1,0,0,0,"real"
"1088669","578418612018376705",0,0,0,0,0,0,1,0,0,0,"real"
"172126","388303154930286592",1,1,1,1,1,0,1,1,1,1,"real"
"420052","488834023679328256",0,1,2,1,1,0,0,1,0,0,"real"
"156360","375717739454681088",0,0,0,0,0,0,1,0,0,0,"real"
"67690","280700412363956226",1,0,0,0,0,0,0,0,0,0,"real"
"1365903","590602502829187075",0,0,1,0,0,0,0,0,0,1,"real"
"109208","333424936930668544",0,0,0,0,0,0,1,0,0,0,"real"
"45748","243840198528614400",0,1,1,1,1,0,0,1,0,0,"real"
"1321814","588916323716964352",1,1,0,0,0,0,1,0,0,0,"real"
"1347923","589942562460405760",0,0,0,1,0,0,0,0,0,0,"real"
"1086782","578329221379940352",0,0,0,0,0,0,0,0,0,1,"real"
"279824","445045805842309121",0,1,1,0,1,2,1,0,0,0,"real"
"1271819","587020736881012736",0,0,0,0,0,0,1,0,0,0,"real"
"1005908","573280811610451968",0,1,1,0,1,0,1,0,1,0,"real"
"163910","382283732465356800",0,2,3,3,1,1,0,1,0,0,"real"
"881347","563974531845349376",1,0,0,0,0,0,2,0,0,0,"real"
"1216502","584588198627549185",1,0,0,0,0,1,2,0,2,2,"real"
"860003","562122024928444416",0,0,0,0,0,0,1,0,0,0,"real"
"487503","505376907484209152",1,0,1,0,1,1,1,1,1,2,"real"
"27492","19756909506600961",2,3,0,0,0,0,4,0,4,2,"real"
"588650","524693270513741824",1,0,0,0,0,0,1,0,1,1,"real"
"1245462","585882337222721536",0,0,1,1,1,0,0,0,0,0,"real"
"820757","558305074670473217",1,1,2,1,2,0,2,2,1,1,"real"
"1057457","576581278104879105",1,0,0,0,0,0,0,0,0,0,"real"
"1080367","577975456390995969",0,1,1,1,1,0,0,0,0,0,"real"
"759520","551257719962103811",1,1,1,1,1,1,1,1,1,1,"real"
"443158","494955737852805121",0,1,1,1,1,0,0,1,0,0,"real"
"991519","572378754829459456",0,0,0,0,0,0,1,0,0,0,"real"
"864856","562526971419037696",0,0,1,1,0,0,0,0,0,0,"real"
"1150755","581593095160139776",1,0,1,1,0,0,2,1,1,2,"real"
"252965","433617362256801792",2,1,3,3,0,0,2,2,2,1,"real"
"925941","567690730684964864",1,0,1,0,0,0,1,0,1,0,"real"
"585237","524055909878599680",0,0,0,0,0,0,1,0,0,0,"real"
"35405","219369846322905088",0,0,0,0,0,0,1,0,0,0,"real"
"1082296","578060925749436416",0,1,1,1,0,0,0,0,0,0,"real"
"694921","542343221117206528",0,0,0,0,0,0,1,0,1,1,"real"
"270087","441078375558307840",1,0,0,0,0,0,1,0,0,0,"real"
"732136","547656894160969730",1,0,0,0,0,0,1,0,1,0,"real"
"796527","555562469955891201",0,0,0,0,0,0,2,0,1,0,"real"
"655627","536627863857160192",0,1,1,1,1,0,0,1,0,0,"real"
"31949","210547994494369792",1,2,1,0,1,0,0,0,0,0,"real"
