"id","trust","fear","negative","sadness","anger","surprise","positive","disgust","joy","anticipation","realFAKEcat"
"32839","277482193104818176",0,0,1,0,0,0,0,0,0,0,"fake"
"44233","306997911886102528",0,0,1,1,0,0,0,1,0,0,"fake"
"13723","217013210740572160",1,0,1,0,0,0,0,0,0,0,"fake"
"42753","305239675440869376",1,0,1,0,0,0,3,1,0,1,"fake"
"20461","248926731526889472",0,0,0,0,0,0,1,0,1,0,"fake"
"55049","324775118666616832",1,0,0,0,0,0,0,0,0,0,"fake"
"53703","322329038456778752",0,1,2,1,1,0,0,1,0,1,"fake"
"52612","319878228984594432",0,0,0,0,0,0,1,0,1,0,"fake"
"50240","315867535595671552",0,0,1,0,0,1,1,0,0,1,"fake"
"6121","86715378364977152",1,1,0,1,0,0,0,0,0,0,"fake"
"55665","325886207655571456",0,1,2,1,1,0,1,2,0,1,"fake"
"3503","42138672094650368",1,0,1,0,1,0,1,0,1,1,"fake"
"2165","28862149419",1,0,0,0,0,0,1,0,0,0,"fake"
"5882","82044136793976832",1,0,0,0,0,0,1,0,0,0,"fake"
"58359","334932375077277696",0,0,0,0,0,0,1,0,1,0,"fake"
"28722","266609765701005312",2,1,2,1,1,0,0,1,0,0,"fake"
"55772","325898583507361792",1,0,0,0,0,1,1,0,1,2,"fake"
"51012","317185904110346240",1,0,0,0,0,0,1,0,1,1,"fake"
"40147","301342058411618304",0,0,1,0,1,0,0,0,0,0,"fake"
"27613","264059434953740288",3,0,0,0,0,1,3,0,3,1,"fake"
"45891","309976219628216320",0,0,0,0,0,0,0,0,0,1,"fake"
"15002","220168212837441536",0,0,1,0,0,0,1,0,0,0,"fake"
"35363","289156180515909632",0,0,0,0,0,0,0,0,0,1,"fake"
"16559","225180087304204288",1,0,0,0,0,0,1,0,1,0,"fake"
"19100","241252999350059008",0,0,1,1,0,0,0,0,0,1,"fake"
"25390","260113511420665856",1,0,1,0,1,0,0,0,0,0,"fake"
"17428","230462049468157952",4,1,7,3,1,0,5,0,4,2,"fake"
"8989","137659028565266432",1,1,1,1,1,1,1,1,1,1,"fake"
"13149","213751919947169792",0,1,0,0,0,0,1,0,0,1,"fake"
"16631","225835023792742400",0,0,3,1,1,0,0,0,0,0,"fake"
"53220","321100234677682176",2,0,0,0,0,1,2,0,2,2,"fake"
"56550","327910687563198464",1,0,2,2,0,0,1,0,1,1,"fake"
"27380","262858150036787200",0,0,0,0,0,0,0,0,0,1,"fake"
"38289","297728256772284416",0,0,0,0,0,0,1,0,1,0,"fake"
"15972","223175636347392000",0,0,0,0,0,0,2,0,0,0,"fake"
"14231","218002303997841408",1,0,0,0,0,0,1,0,0,0,"fake"
"27330","262770272715808768",1,0,1,0,1,0,1,0,1,0,"fake"
"47268","311654595225083904",1,1,0,0,0,1,1,0,1,1,"fake"
"56183","327146448716197888",0,0,0,0,0,0,0,0,0,2,"fake"
"49515","314765233262567424",2,1,1,1,3,3,2,1,2,2,"fake"
"5068","65244115637501952",0,0,0,0,0,0,1,0,1,0,"fake"
"14443","218483286899572736",0,1,1,0,1,0,0,0,0,0,"fake"
"7424","109617590946631680",0,0,0,0,0,0,1,0,0,0,"fake"
"46003","310194252313403392",1,0,0,0,0,0,1,0,0,0,"fake"
"10659","167301272255475712",0,0,0,1,0,0,3,0,3,0,"fake"
"45881","309966118565580800",0,0,0,0,0,0,1,0,1,0,"fake"
"25200","259708170623123456",2,0,0,0,0,0,1,0,0,0,"fake"
"5038","64824612248223744",0,0,0,0,0,0,1,0,0,0,"fake"
"49685","315019818719916032",1,1,0,0,0,0,2,0,1,0,"fake"
"51118","317298435034345472",0,2,2,1,1,1,0,1,0,0,"fake"
"50065","315545152741588992",0,0,0,0,0,1,0,0,0,0,"fake"
"53588","322055556800057344",0,0,1,0,0,0,0,0,0,0,"fake"
"43115","305528445130125312",1,1,0,0,1,0,1,0,0,1,"fake"
"5569","75036384078991360",0,0,0,0,0,0,1,0,0,0,"fake"
"16027","223252449761296384",1,0,0,0,0,0,1,0,0,0,"fake"
"53698","322327727774527488",0,1,0,0,0,0,0,0,0,1,"fake"
"18801","239642375549513728",0,0,1,0,0,0,1,0,0,1,"fake"
"48963","314093304432185344",1,0,0,0,0,0,0,0,0,2,"fake"
"45392","309005204483891200",0,0,3,1,1,0,1,1,0,1,"fake"
"18839","239836189652303872",1,1,0,0,0,0,1,0,1,1,"fake"
"49920","315318230845632512",1,1,1,1,0,0,1,0,0,0,"fake"
"10462","164038008406945792",0,1,1,1,1,1,1,0,0,0,"fake"
"24540","258477329418969088",0,0,1,0,0,0,1,1,0,0,"fake"
"50127","315712691140452352",0,1,1,1,1,0,0,1,0,0,"fake"
"12500","202323609287532544",0,0,0,0,0,0,1,0,1,0,"fake"
"41498","304007320269123584",1,0,0,0,0,0,1,0,1,1,"fake"
"39958","300751976126361600",0,0,1,0,1,0,1,0,1,0,"fake"
"20373","248734683469328384",0,1,0,1,0,0,1,0,1,0,"fake"
"36147","294018407236505600",2,1,1,1,0,0,2,0,1,2,"fake"
"49096","314286416379129856",2,0,0,0,0,0,1,0,0,0,"fake"
"50498","316231674587381760",0,0,1,0,0,0,0,0,0,0,"fake"
"6360","92239197771018240",1,0,0,0,0,0,1,0,0,0,"fake"
"29341","267658267445063680",0,0,0,0,0,1,1,0,1,2,"fake"
"37121","296745712530624512",0,1,0,0,0,0,0,0,0,1,"fake"
"49051","314167553696096256",1,0,0,0,0,0,1,0,0,0,"fake"
"33726","280695441010618368",1,0,1,0,0,0,1,1,0,0,"fake"
"50712","316423827276054528",0,1,2,1,1,0,0,1,0,1,"fake"
"41118","303140763007586304",0,0,0,0,0,0,1,0,0,1,"fake"
"56963","329034933983133696",1,0,0,0,0,0,2,0,2,1,"fake"
"54295","323466351576502272",0,0,1,2,0,0,1,1,1,0,"fake"
"57658","332308110381314048",0,0,1,0,1,0,0,0,1,0,"fake"
"13289","214977880034263040",0,0,0,0,0,0,1,0,1,0,"fake"
"5164","67693721688354816",1,1,1,1,1,1,1,1,0,2,"fake"
"30817","271814431497920512",0,0,0,0,0,0,1,0,0,0,"fake"
"32489","276459630996119552",0,0,1,0,1,0,0,0,0,0,"fake"
"34213","282855638994911232",3,0,1,1,0,1,2,1,2,3,"fake"
"40865","302745217784766464",2,0,1,1,0,0,2,0,1,1,"fake"
"40959","302882442262503424",0,0,1,1,0,1,1,0,1,0,"fake"
"44786","307866543272914944",0,1,0,0,0,0,0,0,0,0,"fake"
"14185","217927235406004224",1,0,1,0,1,0,2,0,1,1,"fake"
"47382","311820724329402368",0,0,1,0,0,0,0,0,0,0,"fake"
"5788","79946658447757312",0,0,1,0,0,0,0,0,0,0,"fake"
"16660","225987817229123584",0,0,0,0,1,1,0,0,0,0,"fake"
"56065","326750162871537664",1,0,0,0,0,0,0,0,0,1,"fake"
"19763","245465330590306304",0,0,1,0,0,0,1,0,0,0,"fake"
"13003","212432017684570112",0,0,0,0,0,1,1,0,1,1,"fake"
"42650","305105005520773120",0,0,0,0,0,0,1,0,1,0,"fake"
"25333","260111699129016320",1,0,0,0,1,1,1,0,1,1,"fake"
"27627","264188474020753408",0,0,0,0,0,0,2,0,1,1,"fake"
"43910","306488116959657984",1,0,0,0,0,0,1,0,0,0,"fake"
"2025","27114068765",1,0,0,0,0,0,1,0,0,0,"fake"
"46771","311066856066805760",0,2,0,0,0,0,2,0,0,0,"fake"
"15183","220876159569764352",0,0,0,1,1,0,1,0,1,0,"fake"
"24672","258742663212326912",1,1,0,0,0,0,4,0,2,2,"fake"
"27649","264280270339985408",1,1,1,1,1,0,0,0,0,0,"fake"
"36080","293232913980473344",0,0,1,0,0,0,1,0,1,2,"fake"
"4167","50212123216846848",0,0,0,0,0,0,1,0,0,0,"fake"
"21297","251571829624434688",0,1,1,0,1,0,0,0,0,0,"fake"
"29920","269174810653896704",0,0,3,0,0,0,0,3,0,0,"fake"
"13330","215616292781162496",0,0,0,0,0,0,1,0,1,0,"fake"
"27526","263339059961819136",4,0,0,0,0,1,5,0,4,1,"fake"
"27583","263839564878204928",1,0,0,0,0,0,1,0,1,0,"fake"
"11298","178243825389670400",2,0,0,0,0,0,2,0,0,1,"fake"
"9264","141847968859951104",0,0,0,0,0,0,1,0,1,0,"fake"
"44386","307192674325245952",0,0,3,1,1,0,0,1,0,0,"fake"
"34694","283623988159184896",1,0,2,0,1,0,1,0,0,0,"fake"
"20937","250223786899689472",0,0,1,0,0,0,0,0,0,1,"fake"
"33784","280846346242641920",1,2,2,2,1,1,1,1,1,1,"fake"
"11232","177082606456811520",0,1,2,1,1,0,0,2,0,0,"fake"
"53687","322325255811133440",1,0,0,0,0,0,1,0,0,1,"fake"
"4673","58532884474109952",0,1,0,0,0,0,0,0,0,1,"fake"
"2280","964442166657024",2,0,1,0,0,0,2,0,0,0,"fake"
"1781","23025568844",1,0,1,1,0,0,1,0,1,1,"fake"
"4744","59058178960277504",0,0,2,2,0,0,0,0,0,0,"fake"
"52658","319988704129216512",1,0,0,0,0,0,0,0,0,0,"fake"
"7704","114586832464904192",0,0,0,0,0,0,1,0,1,1,"fake"
"5356","71559356373671936",0,0,1,0,1,0,0,0,0,0,"fake"
"55659","325885293657989120",0,0,0,1,0,0,1,0,0,0,"fake"
"54108","323134987337617408",0,0,0,0,0,0,2,0,0,0,"fake"
"8343","125686974395850752",1,0,0,0,0,0,1,0,0,0,"fake"
"28970","266961808290615296",0,1,3,1,1,1,1,0,0,0,"fake"
"194","2765840216",0,0,2,1,1,1,0,1,0,0,"fake"
"54793","324383535022624768",0,0,1,0,0,0,0,0,0,0,"fake"
"14475","218603739995586560",0,0,1,0,0,0,0,1,0,0,"fake"
"41581","304109455837114368",0,0,0,0,0,1,0,0,0,0,"fake"
"6041","85042632081936384",0,1,1,1,0,0,2,0,1,0,"fake"
"23120","256633869053353984",1,0,0,0,0,0,0,0,0,0,"fake"
"5865","81505794998288384",1,0,0,0,0,0,2,0,2,0,"fake"
"54078","323030269445668864",1,0,0,0,0,0,1,0,1,0,"fake"
"36361","295821080260669440",1,0,0,0,1,1,1,1,1,1,"fake"
"4565","57189179758616576",0,0,2,2,0,0,0,0,0,0,"fake"
"30121","269535611931738112",0,0,1,1,0,0,0,0,0,0,"fake"
"46287","310534479880024064",0,0,0,0,0,0,1,0,0,0,"fake"
"48058","312533156207149056",0,0,1,0,0,0,0,0,0,0,"fake"
"43440","305917422999838720",1,3,2,0,0,1,2,0,2,2,"fake"
"52101","319087212018954240",2,1,1,1,1,1,2,0,1,1,"fake"
"39194","299209201870315520",1,0,2,2,0,0,2,0,1,1,"fake"
"54811","324386446846865408",0,0,0,0,0,0,1,0,1,0,"fake"
"39965","300775266446372864",0,0,0,0,0,1,0,0,0,0,"fake"
"57784","332918141179019264",0,1,1,0,1,1,0,1,0,0,"fake"
"39913","300625762686472192",1,0,0,0,0,0,1,0,0,0,"fake"
"53662","322317427008483328",1,0,0,0,0,0,0,0,0,1,"fake"
"36631","296564709971337216",2,3,1,1,0,0,2,1,2,2,"fake"
"37412","296826895327174656",0,1,1,1,1,0,0,1,0,0,"fake"
"39804","300336737509580800",1,0,1,0,0,0,1,0,1,0,"fake"
"43965","306504818560737280",0,0,1,0,0,0,0,0,0,0,"fake"
"48702","313823564589592576",0,0,1,0,0,0,1,0,1,0,"fake"
"11017","172455479627350016",0,0,0,0,0,0,1,0,1,0,"fake"
"4796","59381364729978880",1,0,0,0,0,0,1,0,1,1,"fake"
"13643","216930887240122368",0,0,2,1,0,0,0,0,0,0,"fake"
"26709","261829287806636032",1,0,0,0,0,0,1,0,1,2,"fake"
"42957","305306408709144576",0,0,1,0,0,0,0,0,0,0,"fake"
"29133","267280314529882112",1,0,0,0,0,0,1,0,1,1,"fake"
"18209","236544103163256832",1,0,1,0,0,0,0,0,0,0,"fake"
"58018","334518768954908672",1,0,2,1,0,0,1,0,0,0,"fake"
"38243","297694580659331072",0,0,1,0,0,0,1,0,1,0,"fake"
"38063","297560105036165120",0,0,1,0,1,0,0,0,0,1,"fake"
"792","7388928651",0,0,0,0,0,0,1,0,0,1,"fake"
"42997","305353887139905536",1,0,0,0,0,0,3,0,0,0,"fake"
"53164","321022959122792448",1,0,1,1,0,0,0,0,0,0,"fake"
"8956","137265901304152064",0,0,0,0,0,0,1,0,0,0,"fake"
"41142","303205646139027456",0,0,0,0,0,0,1,0,1,0,"fake"
"31120","272631532911484928",0,0,1,0,0,0,0,0,0,1,"fake"
"10774","169029183413035008",0,1,1,1,0,0,0,0,0,0,"fake"
"20147","247776875798208512",0,0,0,0,1,0,0,0,0,0,"fake"
"14619","219072292041408512",1,0,0,0,0,0,1,0,1,1,"fake"
"51348","317567444770238464",1,0,0,0,0,1,1,1,1,1,"fake"
"17690","232505966992715776",0,0,1,0,1,0,0,0,0,0,"fake"
"52079","319053002377936896",0,2,2,1,0,0,0,0,0,0,"fake"
"20194","248140637327736832",0,0,1,0,1,0,0,1,0,0,"fake"
"37415","296832283040677888",0,0,1,2,1,0,0,0,0,0,"fake"
"51055","317233084154138624",0,2,2,2,2,0,0,2,0,0,"fake"
"55224","324911950045777920",0,0,0,0,0,0,1,0,0,0,"fake"
"32736","277437557636206592",0,0,0,0,0,0,1,0,0,0,"fake"
"45787","309708790998114304",0,0,0,0,0,0,0,0,0,1,"fake"
"18348","237294846103130112",0,0,0,0,0,0,1,0,0,0,"fake"
"5041","64833801079111680",0,1,1,1,1,0,0,1,0,0,"fake"
"36488","296128121042780160",2,0,0,0,0,1,2,0,0,2,"fake"
"34928","283873139367239680",0,0,0,0,0,1,1,0,0,0,"fake"
"576","5774006842",0,0,0,0,0,1,1,0,1,1,"fake"
"54659","324212864497905664",0,1,2,0,0,0,1,0,0,0,"fake"
"11266","177599779143041024",0,1,1,1,1,0,0,1,0,0,"fake"
"37559","297087172727681024",0,0,1,0,1,0,0,0,0,0,"fake"
"6072","85635892697513984",0,1,1,1,1,0,0,1,0,0,"fake"
"56061","326747343921741824",0,0,0,0,0,0,1,0,1,0,"fake"
"28502","266329760303546368",0,0,1,0,0,0,0,0,0,0,"fake"
"18987","240519507741917184",1,0,0,0,0,0,1,0,0,0,"fake"
"5202","68692726513803264",0,0,0,0,0,1,1,0,1,0,"fake"
"32284","275824437599797248",0,0,1,0,0,0,0,0,0,0,"fake"
"24841","258933918399598592",2,0,0,0,0,0,3,0,3,3,"fake"
"16157","223671770065010688",1,0,1,0,0,0,3,0,1,2,"fake"
"58093","334554988560936960",0,0,1,0,0,0,2,0,2,2,"fake"
"974","10196253282",0,0,0,0,0,1,0,0,0,0,"fake"
"56222","327153968818057216",1,0,0,0,0,0,1,0,1,1,"fake"
"29502","268277310342430720",0,0,0,0,0,0,1,0,0,0,"fake"
"32269","275758754367172608",1,0,0,0,0,0,2,0,1,1,"fake"
"21414","251659147198730240",1,0,2,2,2,0,0,0,0,0,"fake"
"46477","310716350001721344",1,0,1,0,0,0,1,0,1,0,"fake"
"40828","302689556875051008",1,0,0,0,0,1,1,0,1,1,"fake"
"487","5354201138",0,0,0,0,0,0,1,0,1,1,"fake"
"51230","317395116702711808",0,0,0,0,0,0,1,0,0,0,"fake"
"22756","256084844491177984",0,1,1,0,1,0,0,1,0,0,"fake"
"40872","302751487027736576",0,0,0,0,0,0,1,0,0,0,"fake"
"44533","307489084539039744",0,2,2,2,2,0,1,1,0,1,"fake"
"3691","44924287970312192",0,2,0,1,0,1,1,0,1,1,"fake"
"45243","308807998007046144",0,0,1,0,0,0,0,0,0,0,"fake"
"32819","277480578192928768",0,0,1,0,1,0,0,1,0,0,"fake"
"9980","156806512923262976",0,0,0,0,0,0,1,0,1,1,"fake"
"52133","319106881782165504",0,0,1,0,0,0,0,0,0,0,"fake"
"23431","257078905620549632",0,0,1,0,0,0,0,0,0,0,"fake"
"50157","315794661975420928",0,1,2,1,2,0,0,1,0,0,"fake"
"1135","12454116398",0,0,0,0,0,1,1,0,1,1,"fake"
"15133","220700419976986624",0,0,1,1,0,0,0,0,0,0,"fake"
"14948","219987097245851648",0,1,0,0,0,0,0,0,0,2,"fake"
"30295","270147023997661184",0,1,2,0,0,0,0,0,0,0,"fake"
"19059","240919240960516096",0,0,1,0,1,0,0,1,0,0,"fake"
"51525","318010627274719232",0,1,1,1,1,0,1,1,0,0,"fake"
"3786","45729126262386688",0,1,0,0,0,0,1,0,0,1,"fake"
"11536","183015455085170688",1,0,0,0,0,1,1,0,1,0,"fake"
"43535","305927854129033216",0,0,0,0,0,1,0,0,0,0,"fake"
"50176","315797242097307648",1,1,1,1,1,0,1,0,0,1,"fake"
"20829","249854225864085504",1,0,0,0,0,0,0,0,0,0,"fake"
"8568","129580273410125824",0,0,0,0,0,0,1,0,1,0,"fake"
"17656","232354782927527936",0,0,1,0,0,0,0,1,0,0,"fake"
"36867","296698410285821952",0,1,1,2,0,0,1,0,1,0,"fake"
"56722","328308219271340032",0,0,0,0,0,0,0,0,0,1,"fake"
"23650","257337067900637184",1,0,0,0,0,0,3,0,2,1,"fake"
"29419","267917338228191232",2,0,0,0,0,0,2,0,0,0,"fake"
"38773","298835573332905984",1,0,0,0,0,0,1,0,1,0,"fake"
"37026","296723505142173696",0,0,1,0,0,0,0,0,0,0,"fake"
"4037","47863200112316416",0,0,1,0,1,0,0,0,0,0,"fake"
"15316","221219445912252416",1,0,0,0,0,0,2,0,2,1,"fake"
"35681","290451342542135296",0,0,1,0,0,0,0,0,0,0,"fake"
"52358","319518790897524736",0,0,1,0,0,0,0,1,0,0,"fake"
"27305","262722018506571776",0,0,0,0,1,1,0,0,0,0,"fake"
"22745","256067001842274304",0,0,1,0,1,0,1,1,0,0,"fake"
"53297","321401031059726336",2,0,0,0,0,0,2,0,0,2,"fake"
"41569","304105588059676672",2,0,0,0,0,0,2,0,0,0,"fake"
"2835","24410589501591552",1,0,0,0,0,0,0,0,0,0,"fake"
"18251","236700671607463936",3,0,2,0,0,0,3,2,1,0,"fake"
"17117","227750820370841600",0,1,1,0,0,0,1,0,0,0,"fake"
"50286","315909436856225792",1,0,0,0,0,0,1,0,0,0,"fake"
"47209","311598610745798656",0,0,2,0,1,0,2,2,0,0,"fake"
"17837","233329660526731264",0,0,1,0,0,0,0,0,0,0,"fake"
"43484","305923145104244736",1,0,0,0,0,0,0,0,0,0,"fake"
"54088","323084520393932800",0,0,0,0,0,0,1,0,0,0,"fake"
"15723","222426287195684864",0,0,0,0,0,0,1,0,0,1,"fake"
"2368","5219140625240064",1,0,1,1,0,1,2,0,1,1,"fake"
"36225","295124652794195968",0,1,1,0,0,0,1,0,0,1,"fake"
"39790","300314625814196224",1,0,0,0,0,0,1,0,1,1,"fake"
"27274","262583881839034368",0,1,1,1,1,0,1,1,1,0,"fake"
"51765","318489372758528000",0,1,1,0,0,0,0,0,0,1,"fake"
"35918","291874653985714176",0,1,1,1,1,0,1,0,0,0,"fake"
"4036","47847432909889536",0,0,1,0,0,0,0,0,0,0,"fake"
"39461","299465623128383488",1,0,1,0,0,0,1,0,0,0,"fake"
"23351","256848349867683840",0,1,2,0,1,0,0,0,0,0,"fake"
"51902","318786511636148224",0,0,2,0,0,0,0,1,0,0,"fake"
"22653","256009163203809280",0,0,0,0,0,0,1,0,1,1,"fake"
"28052","265531792910585856",1,0,1,0,0,0,0,0,0,0,"fake"
"395","5034730607",0,0,1,0,1,0,0,0,0,0,"fake"
"8103","121183326018093056",1,0,0,0,0,1,2,0,1,0,"fake"
"22996","256376751897337856",3,3,0,0,0,1,1,0,1,1,"fake"
"36327","295818667277549568",1,0,0,0,0,1,1,0,1,1,"fake"
"14235","218013462717145088",1,0,0,0,0,0,2,0,2,1,"fake"
"20413","248813785115144192",1,0,0,0,0,0,2,0,0,1,"fake"
"16112","223475228213391360",1,0,0,0,0,0,0,0,0,0,"fake"
"23535","257161366392164352",0,0,1,0,0,0,0,0,0,0,"fake"
"11899","190166489381355520",1,0,0,0,0,0,1,0,1,1,"fake"
"42264","304730646771810304",1,0,0,0,0,1,1,0,1,1,"fake"
"16230","223914152748515328",1,0,0,0,0,0,1,0,0,0,"fake"
"5531","74223672021360640",0,0,0,0,0,0,1,0,0,0,"fake"
"18402","237688307088240640",1,0,0,0,0,0,1,0,1,1,"fake"
"45055","308336221254475776",0,0,0,1,0,0,1,0,0,0,"fake"
"1168","12766778057",0,0,1,1,1,0,0,1,0,0,"fake"
"32496","276490305694478336",0,0,1,0,1,0,0,1,0,0,"fake"
"47899","312414966378545152",1,0,0,0,0,0,0,0,0,0,"fake"
"46983","311324033830506496",1,0,0,0,0,0,1,0,1,0,"fake"
"52110","319095223462547456",0,0,1,1,0,0,0,0,0,0,"fake"
"57672","332375801582456832",0,0,1,0,0,0,1,1,1,1,"fake"
"17014","227477615022321664",0,0,1,1,0,0,0,0,0,1,"fake"
"41157","303251148763181056",0,1,1,0,1,0,0,1,0,0,"fake"
"49381","314534215511339008",1,0,0,0,0,0,0,0,0,0,"fake"
"14138","217826440345948160",0,0,0,0,0,0,0,0,0,1,"fake"
"50078","315572107788562432",0,1,1,1,1,0,0,0,0,0,"fake"
"52437","319688180926406656",0,0,0,0,0,0,1,0,1,0,"fake"
"24182","257926560307367936",1,0,0,0,0,0,2,0,1,0,"fake"
"44496","307414663530938368",1,1,1,1,1,0,1,1,1,0,"fake"
"33953","281612826135638016",1,0,0,0,0,0,1,0,1,0,"fake"
"13589","216885282249777152",1,0,0,0,0,1,1,0,1,1,"fake"
"34827","283773053123579904",1,0,0,0,0,0,1,0,1,1,"fake"
"29757","268743537561059328",1,0,0,0,0,0,1,0,1,0,"fake"
"50414","316105257111416832",0,1,0,0,0,0,1,0,0,0,"fake"
"33579","279758382544601088",1,1,1,1,0,0,1,1,1,0,"fake"
"57049","329323466987819008",1,1,0,0,0,0,1,0,1,1,"fake"
"12570","204023344348139520",2,0,0,1,0,1,2,0,2,1,"fake"
"56415","327638781102538752",0,0,1,0,0,0,0,0,0,0,"fake"
"46611","310825485347192832",1,1,1,1,1,0,0,1,0,0,"fake"
"44250","307026899048218624",0,1,0,0,0,0,1,0,0,0,"fake"
"860","8271885457",0,0,0,0,0,0,1,0,0,1,"fake"
"55598","325674757729181696",0,0,0,0,0,0,1,0,1,1,"fake"
"18509","238321291126509568",0,0,1,0,0,0,0,1,0,0,"fake"
"44000","306579642964406272",2,0,0,0,0,0,4,0,3,1,"fake"
"58052","334534298269011968",0,0,2,0,0,1,0,0,0,0,"fake"
"57952","334464938355617792",1,0,0,0,0,0,1,0,0,0,"fake"
"44230","306990566393122816",1,1,1,1,1,1,1,1,1,0,"fake"
"54699","324291835226898432",0,0,0,0,0,0,1,0,1,1,"fake"
"28907","266894713519476736",0,0,1,0,1,0,0,1,0,0,"fake"
"24146","257893068093657088",1,1,0,0,0,0,1,0,1,0,"fake"
"42024","304622734271459328",0,0,0,0,0,0,1,0,0,0,"fake"
"2338","4206842162974721",0,0,0,0,0,0,1,0,0,0,"fake"
"32599","277176095940440064",1,0,0,0,0,1,3,0,1,2,"fake"
"32745","277441201693655040",0,1,0,0,1,0,0,1,0,0,"fake"
"56760","328434343716454400",0,0,0,0,0,0,1,0,1,1,"fake"
"38114","297609998941450240",0,1,2,2,2,0,0,2,0,1,"fake"
"24673","258746610085928960",1,0,0,0,0,0,3,0,0,0,"fake"
"6717","98532150973968384",0,1,0,0,0,0,1,0,1,1,"fake"
"13553","216883408020848640",1,0,1,1,0,0,1,1,0,0,"fake"
"20989","250476761614262272",0,0,0,0,0,0,1,0,1,0,"fake"
"34666","283620676504539136",0,0,0,0,0,2,0,0,0,0,"fake"
"13139","213714627735994368",0,0,0,0,0,0,1,0,1,0,"fake"
"48123","312604302688534528",1,0,2,1,1,0,0,1,0,0,"fake"
"9303","142909943253696512",1,1,1,1,1,0,1,1,1,0,"fake"
"36915","296709648894017536",0,0,0,0,0,0,1,0,1,1,"fake"
"23418","257027893090197504",1,0,1,1,0,0,3,0,3,2,"fake"
"21944","253603700810080256",0,0,1,0,1,0,0,0,0,1,"fake"
"55187","324906283192954880",0,0,0,0,0,0,2,0,0,0,"fake"
"19621","244542266570596352",0,1,1,1,1,0,1,1,0,0,"fake"
"28818","266748931764006912",0,1,0,0,0,0,1,0,0,0,"fake"
"18105","235337136751136768",0,0,1,0,1,0,0,1,0,0,"fake"
"41379","303763738547339264",0,0,0,0,0,0,1,0,1,0,"fake"
"24160","257909582679142400",0,0,0,0,0,0,1,0,1,0,"fake"
"43362","305825297968795648",1,0,0,0,0,0,2,0,2,1,"fake"
"14113","217757831292665856",4,1,2,0,1,0,3,0,0,2,"fake"
"38171","297656007201525760",1,0,0,0,0,0,0,0,0,0,"fake"
"54541","323854541621714944",2,0,0,0,0,0,0,0,0,0,"fake"
"5594","75462561289605120",1,0,0,0,0,1,2,0,2,2,"fake"
"45162","308628052089372672",0,0,1,0,0,0,0,0,0,0,"fake"
"13518","216882960845111296",0,1,1,1,1,0,1,1,0,0,"fake"
"29353","267687404578680832",0,0,0,0,0,2,2,0,1,1,"fake"
"45614","309557790605729792",1,0,0,0,0,0,1,0,1,1,"fake"
"29441","268001063834112000",1,0,0,0,0,0,0,0,0,0,"fake"
"28168","265848758145794048",1,0,0,0,0,0,1,0,0,0,"fake"
